"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCA_000307975.2_ASM30797v2","GCA_003012895.2_ASM301289v2","GCA_000015425.1_ASM1542v1","GCA_000189735.2_ASM18973v2","GCA_002009115.1_ASM200911v1","GCA_002762545.2_ASM276254v2","GCA_003359255.2_ASM335925v2","GCA_003627485.2_ASM362748v2","GCA_005280395.1_ASM528039v1","GCA_005280355.1_ASM528035v1"
"GCA_005280395.1_ASM528039v1_CDS_3830","persistent","","10","10","1.0","NA","NA","","","","443","476","446.3","GCA_000307975.2_ASM30797v2_CDS_3227","GCA_003012895.2_ASM301289v2_CDS_0337","GCA_000015425.1_ASM1542v1_CDS_3426","GCA_000189735.2_ASM18973v2_CDS_3499","GCA_002009115.1_ASM200911v1_CDS_2240","GCA_002762545.2_ASM276254v2_CDS_1843","GCA_003359255.2_ASM335925v2_CDS_0681","GCA_003627485.2_ASM362748v2_CDS_0770","GCA_005280395.1_ASM528039v1_CDS_3830","GCA_005280355.1_ASM528035v1_CDS_2877"
"GCA_005280395.1_ASM528039v1_CDS_3862","persistent","","10","10","1.0","NA","NA","","","","563","1133","1076.0","GCA_000307975.2_ASM30797v2_CDS_2125","GCA_003012895.2_ASM301289v2_CDS_0305","GCA_000015425.1_ASM1542v1_CDS_3317","GCA_000189735.2_ASM18973v2_CDS_3469","GCA_002009115.1_ASM200911v1_CDS_2274","GCA_002762545.2_ASM276254v2_CDS_1874","GCA_003359255.2_ASM335925v2_CDS_0726","GCA_003627485.2_ASM362748v2_CDS_0800","GCA_005280395.1_ASM528039v1_CDS_3862","GCA_005280355.1_ASM528035v1_CDS_2907"
"GCA_005280395.1_ASM528039v1_CDS_3894","persistent","","10","10","1.0","NA","NA","","","","1172","1172","1172.0","GCA_000307975.2_ASM30797v2_CDS_2157","GCA_003012895.2_ASM301289v2_CDS_0266","GCA_000015425.1_ASM1542v1_CDS_3279","GCA_000189735.2_ASM18973v2_CDS_3437","GCA_002009115.1_ASM200911v1_CDS_2307","GCA_002762545.2_ASM276254v2_CDS_1907","GCA_003359255.2_ASM335925v2_CDS_0778","GCA_003627485.2_ASM362748v2_CDS_0836","GCA_005280395.1_ASM528039v1_CDS_3894","GCA_005280355.1_ASM528035v1_CDS_2944"
"GCA_005280395.1_ASM528039v1_CDS_3926","persistent","","10","10","1.0","NA","NA","","","","1010","1010","1010.0","GCA_000307975.2_ASM30797v2_CDS_2186","GCA_003012895.2_ASM301289v2_CDS_0236","GCA_000015425.1_ASM1542v1_CDS_3249","GCA_000189735.2_ASM18973v2_CDS_3408","GCA_002009115.1_ASM200911v1_CDS_2336","GCA_002762545.2_ASM276254v2_CDS_1937","GCA_003359255.2_ASM335925v2_CDS_0821","GCA_003627485.2_ASM362748v2_CDS_0865","GCA_005280395.1_ASM528039v1_CDS_3926","GCA_005280355.1_ASM528035v1_CDS_2973"
"GCA_005280395.1_ASM528039v1_CDS_3958","persistent","","10","11","1.1","NA","NA","","","","182","1715","1559.27","GCA_000307975.2_ASM30797v2_CDS_0393","GCA_003012895.2_ASM301289v2_CDS_0200","GCA_000015425.1_ASM1542v1_CDS_3216","GCA_000189735.2_ASM18973v2_CDS_3376","GCA_002009115.1_ASM200911v1_CDS_2372","GCA_002762545.2_ASM276254v2_CDS_1971","GCA_003359255.2_ASM335925v2_CDS_0868" "GCA_003359255.2_ASM335925v2_CDS_0869","GCA_003627485.2_ASM362748v2_CDS_0902","GCA_005280395.1_ASM528039v1_CDS_3958","GCA_005280355.1_ASM528035v1_CDS_3008"
"GCA_005280395.1_ASM528039v1_CDS_3990","persistent","","10","11","1.1","NA","NA","","","","512","1478","1348.73","GCA_000307975.2_ASM30797v2_CDS_3128","GCA_003012895.2_ASM301289v2_CDS_0164","GCA_000015425.1_ASM1542v1_CDS_3184","GCA_000189735.2_ASM18973v2_CDS_3344","GCA_002009115.1_ASM200911v1_CDS_2410","GCA_002762545.2_ASM276254v2_CDS_2005","GCA_003359255.2_ASM335925v2_CDS_0922" "GCA_003359255.2_ASM335925v2_CDS_0923","GCA_003627485.2_ASM362748v2_CDS_0934","GCA_005280395.1_ASM528039v1_CDS_3990","GCA_005280355.1_ASM528035v1_CDS_3043"
"GCA_005280395.1_ASM528039v1_CDS_4054","persistent","","10","10","1.0","NA","NA","","","","623","788","767.6","GCA_000307975.2_ASM30797v2_CDS_2683","GCA_003012895.2_ASM301289v2_CDS_0104","GCA_000015425.1_ASM1542v1_CDS_3127","GCA_000189735.2_ASM18973v2_CDS_3290","GCA_002009115.1_ASM200911v1_CDS_2466","GCA_002762545.2_ASM276254v2_CDS_2062","GCA_003359255.2_ASM335925v2_CDS_0998","GCA_003627485.2_ASM362748v2_CDS_0989","GCA_005280395.1_ASM528039v1_CDS_4054","GCA_005280355.1_ASM528035v1_CDS_3099"
"GCA_005280395.1_ASM528039v1_CDS_4182","cloud","","1","1","1.0","NA","NA","","","","395","395","395.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_4182",""
"GCA_005280395.1_ASM528039v1_CDS_4214","cloud","","1","1","1.0","NA","NA","","","","3548","3548","3548.0","","","","","","","","","GCA_005280395.1_ASM528039v1_CDS_4214",""
"GCA_005280395.1_ASM528039v1_CDS_4278","persistent","","7","11","1.57","NA","NA","","","","266","305","299.0","","","GCA_000015425.1_ASM1542v1_CDS_0775","GCA_000189735.2_ASM18973v2_CDS_2500","GCA_002009115.1_ASM200911v1_CDS_1501","GCA_002762545.2_ASM276254v2_CDS_1079" "GCA_002762545.2_ASM276254v2_CDS_1004","","GCA_003627485.2_ASM362748v2_CDS_3026" "GCA_003627485.2_ASM362748v2_CDS_3091" "GCA_003627485.2_ASM362748v2_CDS_4057","GCA_005280395.1_ASM528039v1_CDS_4278" "GCA_005280395.1_ASM528039v1_CDS_4320","GCA_005280355.1_ASM528035v1_CDS_2682"
"GCA_005280395.1_ASM528039v1_CDS_4310","cloud","","6","6","1.0","NA","NA","","","","341","542","445.0","GCA_000307975.2_ASM30797v2_CDS_3629","","","","","GCA_002762545.2_ASM276254v2_CDS_3313","GCA_003359255.2_ASM335925v2_CDS_1716","GCA_003627485.2_ASM362748v2_CDS_3062","GCA_005280395.1_ASM528039v1_CDS_4310","GCA_005280355.1_ASM528035v1_CDS_0332"
"GCA_005280395.1_ASM528039v1_CDS_4342","cloud","","2","2","1.0","NA","NA","","","","326","497","411.5","","","GCA_000015425.1_ASM1542v1_CDS_0647","","","","","","GCA_005280395.1_ASM528039v1_CDS_4342",""
"GCA_005280355.1_ASM528035v1_CDS_0007","cloud","","4","5","1.25","NA","NA","","","","185","236","225.8","GCA_000307975.2_ASM30797v2_CDS_3571","","","","","GCA_002762545.2_ASM276254v2_CDS_3535","GCA_003359255.2_ASM335925v2_CDS_2026","","","GCA_005280355.1_ASM528035v1_CDS_4016" "GCA_005280355.1_ASM528035v1_CDS_0007"
"GCA_005280355.1_ASM528035v1_CDS_0039","persistent","","10","12","1.2","NA","NA","","","","671","2762","2296.0","GCA_000307975.2_ASM30797v2_CDS_0219","GCA_003012895.2_ASM301289v2_CDS_3433","GCA_000015425.1_ASM1542v1_CDS_2850","GCA_000189735.2_ASM18973v2_CDS_3007","GCA_002009115.1_ASM200911v1_CDS_2695","GCA_002762545.2_ASM276254v2_CDS_2303" "GCA_002762545.2_ASM276254v2_CDS_2304","GCA_003359255.2_ASM335925v2_CDS_1316" "GCA_003359255.2_ASM335925v2_CDS_1315","GCA_003627485.2_ASM362748v2_CDS_1215","GCA_005280395.1_ASM528039v1_CDS_0322","GCA_005280355.1_ASM528035v1_CDS_0039"
"GCA_005280355.1_ASM528035v1_CDS_0071","persistent","","10","10","1.0","NA","NA","","","","1388","1388","1388.0","GCA_000307975.2_ASM30797v2_CDS_2928","GCA_003012895.2_ASM301289v2_CDS_3375","GCA_000015425.1_ASM1542v1_CDS_2819","GCA_000189735.2_ASM18973v2_CDS_2977","GCA_002009115.1_ASM200911v1_CDS_2726","GCA_002762545.2_ASM276254v2_CDS_2335","GCA_003359255.2_ASM335925v2_CDS_1361","GCA_003627485.2_ASM362748v2_CDS_1247","GCA_005280395.1_ASM528039v1_CDS_0354","GCA_005280355.1_ASM528035v1_CDS_0071"
"GCA_005280355.1_ASM528035v1_CDS_0103","shell","","7","7","1.0","NA","NA","","","","926","926","926.0","GCA_000307975.2_ASM30797v2_CDS_2896","","","GCA_000189735.2_ASM18973v2_CDS_2945","GCA_002009115.1_ASM200911v1_CDS_2759","GCA_002762545.2_ASM276254v2_CDS_2368","GCA_003359255.2_ASM335925v2_CDS_1412","GCA_003627485.2_ASM362748v2_CDS_1280","","GCA_005280355.1_ASM528035v1_CDS_0103"
"GCA_005280355.1_ASM528035v1_CDS_0135","persistent","","9","9","1.0","NA","NA","","","","929","947","945.0","GCA_000307975.2_ASM30797v2_CDS_2867","","GCA_000015425.1_ASM1542v1_CDS_2762","GCA_000189735.2_ASM18973v2_CDS_2915","GCA_002009115.1_ASM200911v1_CDS_2788","GCA_002762545.2_ASM276254v2_CDS_2397","GCA_003359255.2_ASM335925v2_CDS_1450","GCA_003627485.2_ASM362748v2_CDS_1312","GCA_005280395.1_ASM528039v1_CDS_0394","GCA_005280355.1_ASM528035v1_CDS_0135"
"GCA_005280355.1_ASM528035v1_CDS_0199","persistent","","10","10","1.0","NA","NA","","","","827","827","827.0","GCA_000307975.2_ASM30797v2_CDS_1295","GCA_003012895.2_ASM301289v2_CDS_3288","GCA_000015425.1_ASM1542v1_CDS_2697","GCA_000189735.2_ASM18973v2_CDS_2793","GCA_002009115.1_ASM200911v1_CDS_2849","GCA_002762545.2_ASM276254v2_CDS_2531","GCA_003359255.2_ASM335925v2_CDS_1546","GCA_003627485.2_ASM362748v2_CDS_1446","GCA_005280395.1_ASM528039v1_CDS_0462","GCA_005280355.1_ASM528035v1_CDS_0199"
"GCA_005280355.1_ASM528035v1_CDS_0263","persistent","","10","10","1.0","NA","NA","","","","206","212","211.4","GCA_000307975.2_ASM30797v2_CDS_1359","GCA_003012895.2_ASM301289v2_CDS_3208","GCA_000015425.1_ASM1542v1_CDS_2628","GCA_000189735.2_ASM18973v2_CDS_2730","GCA_002009115.1_ASM200911v1_CDS_2914","GCA_002762545.2_ASM276254v2_CDS_2596","GCA_003359255.2_ASM335925v2_CDS_1642","GCA_003627485.2_ASM362748v2_CDS_1512","GCA_005280395.1_ASM528039v1_CDS_0535","GCA_005280355.1_ASM528035v1_CDS_0263"
"GCA_005280355.1_ASM528035v1_CDS_0295","persistent","","8","8","1.0","NA","NA","","","","137","362","305.75","GCA_000307975.2_ASM30797v2_CDS_0164","","GCA_000015425.1_ASM1542v1_CDS_2595","GCA_000189735.2_ASM18973v2_CDS_2699","GCA_002009115.1_ASM200911v1_CDS_2946","GCA_002762545.2_ASM276254v2_CDS_2628","","GCA_003627485.2_ASM362748v2_CDS_1547","GCA_005280395.1_ASM528039v1_CDS_0567","GCA_005280355.1_ASM528035v1_CDS_0295"
"GCA_005280355.1_ASM528035v1_CDS_0455","cloud","","1","1","1.0","NA","NA","","","","155","155","155.0","","","","","","","","","","GCA_005280355.1_ASM528035v1_CDS_0455"
"GCA_005280355.1_ASM528035v1_CDS_0487","persistent","","10","12","1.2","NA","NA","","","","305","1478","1185.75","GCA_000307975.2_ASM30797v2_CDS_2565","GCA_003012895.2_ASM301289v2_CDS_2403" "GCA_003012895.2_ASM301289v2_CDS_2402","GCA_000015425.1_ASM1542v1_CDS_2403","GCA_000189735.2_ASM18973v2_CDS_2522","GCA_002009115.1_ASM200911v1_CDS_3120","GCA_002762545.2_ASM276254v2_CDS_3465","GCA_003359255.2_ASM335925v2_CDS_1942" "GCA_003359255.2_ASM335925v2_CDS_1941","GCA_003627485.2_ASM362748v2_CDS_2707","GCA_005280395.1_ASM528039v1_CDS_0769","GCA_005280355.1_ASM528035v1_CDS_0487"
"GCA_005280355.1_ASM528035v1_CDS_0519","persistent","","10","10","1.0","NA","NA","","","","485","488","485.3","GCA_000307975.2_ASM30797v2_CDS_1238","GCA_003012895.2_ASM301289v2_CDS_2444","GCA_000015425.1_ASM1542v1_CDS_2297","GCA_000189735.2_ASM18973v2_CDS_2394","GCA_002009115.1_ASM200911v1_CDS_3151","GCA_002762545.2_ASM276254v2_CDS_3569","GCA_003359255.2_ASM335925v2_CDS_3698","GCA_003627485.2_ASM362748v2_CDS_2676","GCA_005280395.1_ASM528039v1_CDS_0878","GCA_005280355.1_ASM528035v1_CDS_0519"
"GCA_005280355.1_ASM528035v1_CDS_0551","persistent","","10","13","1.3","NA","NA","","","","212","2525","1937.0","GCA_000307975.2_ASM30797v2_CDS_1208","GCA_003012895.2_ASM301289v2_CDS_2482" "GCA_003012895.2_ASM301289v2_CDS_2481","GCA_000015425.1_ASM1542v1_CDS_2267","GCA_000189735.2_ASM18973v2_CDS_2364","GCA_002009115.1_ASM200911v1_CDS_3182","GCA_002762545.2_ASM276254v2_CDS_3600","GCA_003359255.2_ASM335925v2_CDS_3655" "GCA_003359255.2_ASM335925v2_CDS_3656","GCA_003627485.2_ASM362748v2_CDS_2645" "GCA_003627485.2_ASM362748v2_CDS_2644","GCA_005280395.1_ASM528039v1_CDS_0909","GCA_005280355.1_ASM528035v1_CDS_0551"
"GCA_005280355.1_ASM528035v1_CDS_0583","persistent","","10","11","1.1","NA","NA","","","","113","860","761.27","GCA_000307975.2_ASM30797v2_CDS_1177","GCA_003012895.2_ASM301289v2_CDS_2502","GCA_000015425.1_ASM1542v1_CDS_2238","GCA_000189735.2_ASM18973v2_CDS_2332","GCA_002009115.1_ASM200911v1_CDS_3215","GCA_002762545.2_ASM276254v2_CDS_3633","GCA_003359255.2_ASM335925v2_CDS_3613" "GCA_003359255.2_ASM335925v2_CDS_3614","GCA_003627485.2_ASM362748v2_CDS_2611","GCA_005280395.1_ASM528039v1_CDS_0940","GCA_005280355.1_ASM528035v1_CDS_0583"
"GCA_005280355.1_ASM528035v1_CDS_0615","persistent","","10","11","1.1","NA","NA","","","","284","1151","1027.73","GCA_000307975.2_ASM30797v2_CDS_1148","GCA_003012895.2_ASM301289v2_CDS_2534","GCA_000015425.1_ASM1542v1_CDS_2209","GCA_000189735.2_ASM18973v2_CDS_2303","GCA_002009115.1_ASM200911v1_CDS_3247","GCA_002762545.2_ASM276254v2_CDS_3663","GCA_003359255.2_ASM335925v2_CDS_3575" "GCA_003359255.2_ASM335925v2_CDS_3574","GCA_003627485.2_ASM362748v2_CDS_2579","GCA_005280395.1_ASM528039v1_CDS_0971","GCA_005280355.1_ASM528035v1_CDS_0615"
"GCA_005280355.1_ASM528035v1_CDS_0647","persistent","","10","11","1.1","NA","NA","","","","275","1355","1229.55","GCA_000307975.2_ASM30797v2_CDS_1116","GCA_003012895.2_ASM301289v2_CDS_2569","GCA_000015425.1_ASM1542v1_CDS_2176" "GCA_000015425.1_ASM1542v1_CDS_2175","GCA_000189735.2_ASM18973v2_CDS_2270","GCA_002009115.1_ASM200911v1_CDS_3281","GCA_002762545.2_ASM276254v2_CDS_3695","GCA_003359255.2_ASM335925v2_CDS_3527","GCA_003627485.2_ASM362748v2_CDS_2545","GCA_005280395.1_ASM528039v1_CDS_1005","GCA_005280355.1_ASM528035v1_CDS_0647"
"GCA_005280355.1_ASM528035v1_CDS_0711","persistent","","7","7","1.0","NA","NA","","","","893","893","893.0","GCA_000307975.2_ASM30797v2_CDS_2465","","","GCA_000189735.2_ASM18973v2_CDS_2208","GCA_002009115.1_ASM200911v1_CDS_3342","GCA_002762545.2_ASM276254v2_CDS_3761","GCA_003359255.2_ASM335925v2_CDS_3432","GCA_003627485.2_ASM362748v2_CDS_2481","","GCA_005280355.1_ASM528035v1_CDS_0711"
"GCA_005280355.1_ASM528035v1_CDS_0743","persistent","","9","10","1.11","NA","NA","","","","326","731","657.5","GCA_000307975.2_ASM30797v2_CDS_2496","","GCA_000015425.1_ASM1542v1_CDS_2086","GCA_000189735.2_ASM18973v2_CDS_2176","GCA_002009115.1_ASM200911v1_CDS_3375","GCA_002762545.2_ASM276254v2_CDS_3793","GCA_003359255.2_ASM335925v2_CDS_3377" "GCA_003359255.2_ASM335925v2_CDS_3376","GCA_003627485.2_ASM362748v2_CDS_2446","GCA_005280395.1_ASM528039v1_CDS_1087","GCA_005280355.1_ASM528035v1_CDS_0743"
"GCA_003359255.2_ASM335925v2_CDS_5125","cloud","","1","1","1.0","NA","NA","","","","725","725","725.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_5125","","",""
"GCA_003359255.2_ASM335925v2_CDS_5189","cloud","","1","1","1.0","NA","NA","","","","251","251","251.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_5189","","",""
"GCA_003359255.2_ASM335925v2_CDS_5222","persistent","","10","10","1.0","NA","NA","","","","1292","1292","1292.0","GCA_000307975.2_ASM30797v2_CDS_1881","GCA_003012895.2_ASM301289v2_CDS_0943","GCA_000015425.1_ASM1542v1_CDS_3391","GCA_000189735.2_ASM18973v2_CDS_0035","GCA_002009115.1_ASM200911v1_CDS_1731","GCA_002762545.2_ASM276254v2_CDS_1345","GCA_003359255.2_ASM335925v2_CDS_5222","GCA_003627485.2_ASM362748v2_CDS_0236","GCA_005280395.1_ASM528039v1_CDS_3291","GCA_005280355.1_ASM528035v1_CDS_3844"
"GCA_003359255.2_ASM335925v2_CDS_5254","cloud","","1","1","1.0","NA","NA","","","","215","215","215.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_5254","","",""
"GCA_003359255.2_ASM335925v2_CDS_5286","cloud","","1","1","1.0","NA","NA","","","","218","218","218.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_5286","","",""
"GCA_003359255.2_ASM335925v2_CDS_5318","cloud","","1","1","1.0","NA","NA","","","","278","278","278.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_5318","","",""
"GCA_003359255.2_ASM335925v2_CDS_5350","cloud","","2","2","1.0","NA","NA","","","","542","608","575.0","","GCA_003012895.2_ASM301289v2_CDS_3679","","","","","GCA_003359255.2_ASM335925v2_CDS_5350","","",""
"GCA_003359255.2_ASM335925v2_CDS_5382","cloud","","1","1","1.0","NA","NA","","","","320","320","320.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_5382","","",""
"GCA_003359255.2_ASM335925v2_CDS_5414","cloud","","1","1","1.0","NA","NA","","","","194","194","194.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_5414","","",""
"GCA_003359255.2_ASM335925v2_CDS_5446","cloud","","1","1","1.0","NA","NA","","","","230","230","230.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_5446","","",""
"GCA_003359255.2_ASM335925v2_CDS_5478","cloud","","1","1","1.0","NA","NA","","","","488","488","488.0","","","","","","","GCA_003359255.2_ASM335925v2_CDS_5478","","",""
"GCA_003627485.2_ASM362748v2_CDS_0048","persistent","","10","10","1.0","NA","NA","","","","629","1055","1012.4","GCA_000307975.2_ASM30797v2_CDS_3256","GCA_003012895.2_ASM301289v2_CDS_1130","GCA_000015425.1_ASM1542v1_CDS_0198","GCA_000189735.2_ASM18973v2_CDS_0207","GCA_002009115.1_ASM200911v1_CDS_1552","GCA_002762545.2_ASM276254v2_CDS_1121","GCA_003359255.2_ASM335925v2_CDS_4999","GCA_003627485.2_ASM362748v2_CDS_0048","GCA_005280395.1_ASM528039v1_CDS_3079","GCA_005280355.1_ASM528035v1_CDS_2582"
"GCA_003627485.2_ASM362748v2_CDS_0145","cloud","","1","1","1.0","NA","NA","","","","938","938","938.0","","","","","","","","GCA_003627485.2_ASM362748v2_CDS_0145","",""
"GCA_003627485.2_ASM362748v2_CDS_0177","cloud","","3","3","1.0","NA","NA","","","","740","740","740.0","","","","","","GCA_002762545.2_ASM276254v2_CDS_1263","","GCA_003627485.2_ASM362748v2_CDS_0177","","GCA_005280355.1_ASM528035v1_CDS_2784"
"GCA_003627485.2_ASM362748v2_CDS_0209","persistent","","10","10","1.0","NA","NA","","","","479","968","916.7","GCA_000307975.2_ASM30797v2_CDS_1019","GCA_003012895.2_ASM301289v2_CDS_0974","GCA_000015425.1_ASM1542v1_CDS_0038","GCA_000189735.2_ASM18973v2_CDS_0060","GCA_002009115.1_ASM200911v1_CDS_1705","GCA_002762545.2_ASM276254v2_CDS_1294","GCA_003359255.2_ASM335925v2_CDS_5188","GCA_003627485.2_ASM362748v2_CDS_0209","GCA_005280395.1_ASM528039v1_CDS_3256","GCA_005280355.1_ASM528035v1_CDS_2816"
"GCA_003627485.2_ASM362748v2_CDS_0305","persistent","","10","10","1.0","NA","NA","","","","245","245","245.0","GCA_000307975.2_ASM30797v2_CDS_0028","GCA_003012895.2_ASM301289v2_CDS_0857","GCA_000015425.1_ASM1542v1_CDS_3892","GCA_000189735.2_ASM18973v2_CDS_3929","GCA_002009115.1_ASM200911v1_CDS_1797","GCA_002762545.2_ASM276254v2_CDS_1385","GCA_003359255.2_ASM335925v2_CDS_0070","GCA_003627485.2_ASM362748v2_CDS_0305","GCA_005280395.1_ASM528039v1_CDS_3358","GCA_005280355.1_ASM528035v1_CDS_3805"
"GCA_003627485.2_ASM362748v2_CDS_0337","persistent","","10","10","1.0","NA","NA","","","","1490","1538","1533.2","GCA_000307975.2_ASM30797v2_CDS_0058","GCA_003012895.2_ASM301289v2_CDS_0823","GCA_000015425.1_ASM1542v1_CDS_3861","GCA_000189735.2_ASM18973v2_CDS_3899","GCA_002009115.1_ASM200911v1_CDS_1827","GCA_002762545.2_ASM276254v2_CDS_1416","GCA_003359255.2_ASM335925v2_CDS_0119","GCA_003627485.2_ASM362748v2_CDS_0337","GCA_005280395.1_ASM528039v1_CDS_3389","GCA_005280355.1_ASM528035v1_CDS_3775"
"GCA_003627485.2_ASM362748v2_CDS_0401","persistent","","10","10","1.0","NA","NA","","","","725","728","725.3","GCA_000307975.2_ASM30797v2_CDS_0105","GCA_003012895.2_ASM301289v2_CDS_0744","GCA_000015425.1_ASM1542v1_CDS_3801","GCA_000189735.2_ASM18973v2_CDS_3851","GCA_002009115.1_ASM200911v1_CDS_1877","GCA_002762545.2_ASM276254v2_CDS_1477","GCA_003359255.2_ASM335925v2_CDS_0174","GCA_003627485.2_ASM362748v2_CDS_0401","GCA_005280395.1_ASM528039v1_CDS_3447","GCA_005280355.1_ASM528035v1_CDS_3724"
"GCA_003627485.2_ASM362748v2_CDS_0433","persistent","","10","10","1.0","NA","NA","","","","575","575","575.0","GCA_000307975.2_ASM30797v2_CDS_0135","GCA_003012895.2_ASM301289v2_CDS_0711","GCA_000015425.1_ASM1542v1_CDS_3769","GCA_000189735.2_ASM18973v2_CDS_3821","GCA_002009115.1_ASM200911v1_CDS_1907","GCA_002762545.2_ASM276254v2_CDS_1508","GCA_003359255.2_ASM335925v2_CDS_0214","GCA_003627485.2_ASM362748v2_CDS_0433","GCA_005280395.1_ASM528039v1_CDS_3478","GCA_005280355.1_ASM528035v1_CDS_3694"
"GCA_003627485.2_ASM362748v2_CDS_0497","persistent","","10","14","1.4","NA","NA","","","","167","887","627.29","GCA_000307975.2_ASM30797v2_CDS_0654","GCA_003012895.2_ASM301289v2_CDS_0627","GCA_000015425.1_ASM1542v1_CDS_3712","GCA_000189735.2_ASM18973v2_CDS_3764","GCA_002009115.1_ASM200911v1_CDS_1968","GCA_002762545.2_ASM276254v2_CDS_1569" "GCA_002762545.2_ASM276254v2_CDS_1570","GCA_003359255.2_ASM335925v2_CDS_0313" "GCA_003359255.2_ASM335925v2_CDS_0312" "GCA_003359255.2_ASM335925v2_CDS_0314","GCA_003627485.2_ASM362748v2_CDS_0497","GCA_005280395.1_ASM528039v1_CDS_3541" "GCA_005280395.1_ASM528039v1_CDS_3542","GCA_005280355.1_ASM528035v1_CDS_3635"
"GCA_003627485.2_ASM362748v2_CDS_0529","persistent","","10","11","1.1","NA","NA","","","","143","431","387.91","GCA_000307975.2_ASM30797v2_CDS_1765","GCA_003012895.2_ASM301289v2_CDS_0593" "GCA_003012895.2_ASM301289v2_CDS_0592","GCA_000015425.1_ASM1542v1_CDS_3667","GCA_000189735.2_ASM18973v2_CDS_3729","GCA_002009115.1_ASM200911v1_CDS_2002","GCA_002762545.2_ASM276254v2_CDS_1604","GCA_003359255.2_ASM335925v2_CDS_0364","GCA_003627485.2_ASM362748v2_CDS_0529","GCA_005280395.1_ASM528039v1_CDS_3586","GCA_005280355.1_ASM528035v1_CDS_3601"
"GCA_003627485.2_ASM362748v2_CDS_0625","persistent","","10","10","1.0","NA","NA","","","","545","563","561.2","GCA_000307975.2_ASM30797v2_CDS_1801","GCA_003012895.2_ASM301289v2_CDS_0495","GCA_000015425.1_ASM1542v1_CDS_3573","GCA_000189735.2_ASM18973v2_CDS_3640","GCA_002009115.1_ASM200911v1_CDS_2094","GCA_002762545.2_ASM276254v2_CDS_1697","GCA_003359255.2_ASM335925v2_CDS_0494","GCA_003627485.2_ASM362748v2_CDS_0625","GCA_005280395.1_ASM528039v1_CDS_3676","GCA_005280355.1_ASM528035v1_CDS_3504"
"GCA_003627485.2_ASM362748v2_CDS_0689","persistent","","10","10","1.0","NA","NA","","","","308","602","572.6","GCA_000307975.2_ASM30797v2_CDS_2079","GCA_003012895.2_ASM301289v2_CDS_0420","GCA_000015425.1_ASM1542v1_CDS_3509","GCA_000189735.2_ASM18973v2_CDS_3580","GCA_002009115.1_ASM200911v1_CDS_2158","GCA_002762545.2_ASM276254v2_CDS_1762","GCA_003359255.2_ASM335925v2_CDS_0583","GCA_003627485.2_ASM362748v2_CDS_0689","GCA_005280395.1_ASM528039v1_CDS_3741","GCA_005280355.1_ASM528035v1_CDS_3437"
"GCA_003627485.2_ASM362748v2_CDS_0721","persistent","","10","10","1.0","NA","NA","","","","407","566","550.1","GCA_000307975.2_ASM30797v2_CDS_2047","GCA_003012895.2_ASM301289v2_CDS_0388","GCA_000015425.1_ASM1542v1_CDS_3477","GCA_000189735.2_ASM18973v2_CDS_3548","GCA_002009115.1_ASM200911v1_CDS_2190","GCA_002762545.2_ASM276254v2_CDS_1794","GCA_003359255.2_ASM335925v2_CDS_0619","GCA_003627485.2_ASM362748v2_CDS_0721","GCA_005280395.1_ASM528039v1_CDS_3775","GCA_005280355.1_ASM528035v1_CDS_3405"
"GCA_003627485.2_ASM362748v2_CDS_0817","persistent","","7","9","1.29","NA","NA","","","","314","929","699.0","GCA_000307975.2_ASM30797v2_CDS_2139","","","GCA_000189735.2_ASM18973v2_CDS_3455","GCA_002009115.1_ASM200911v1_CDS_2289","GCA_002762545.2_ASM276254v2_CDS_1888","GCA_003359255.2_ASM335925v2_CDS_0749" "GCA_003359255.2_ASM335925v2_CDS_0750","GCA_003627485.2_ASM362748v2_CDS_0817","","GCA_005280355.1_ASM528035v1_CDS_2924" "GCA_005280355.1_ASM528035v1_CDS_2925"
"GCA_003627485.2_ASM362748v2_CDS_0849","persistent","","10","12","1.2","NA","NA","","","","269","1286","1062.5","GCA_000307975.2_ASM30797v2_CDS_2170","GCA_003012895.2_ASM301289v2_CDS_0253","GCA_000015425.1_ASM1542v1_CDS_3265" "GCA_000015425.1_ASM1542v1_CDS_3266","GCA_000189735.2_ASM18973v2_CDS_3424","GCA_002009115.1_ASM200911v1_CDS_2320","GCA_002762545.2_ASM276254v2_CDS_1920","GCA_003359255.2_ASM335925v2_CDS_0797" "GCA_003359255.2_ASM335925v2_CDS_0798","GCA_003627485.2_ASM362748v2_CDS_0849","GCA_005280395.1_ASM528039v1_CDS_3907","GCA_005280355.1_ASM528035v1_CDS_2957"
