"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCA_014720715.1_ASM1472071v1","GCA_014717695.1_ASM1471769v1","GCA_014718155.1_ASM1471815v1","GCA_014718535.1_ASM1471853v1","GCA_014719655.1_ASM1471965v1","GCA_014718955.1_ASM1471895v1","GCA_014718755.1_ASM1471875v1","GCA_014717935.1_ASM1471793v1","GCA_014722275.1_ASM1472227v1","GCA_014720295.1_ASM1472029v1"
"GCA_014718535.1_ASM1471853v1_CDS_0062","persistent","","10","10","1.0","NA","NA","","","","893","893","893.0","GCA_014720715.1_ASM1472071v1_CDS_0061","GCA_014717695.1_ASM1471769v1_CDS_0058","GCA_014718155.1_ASM1471815v1_CDS_0060","GCA_014718535.1_ASM1471853v1_CDS_0062","GCA_014719655.1_ASM1471965v1_CDS_0057","GCA_014718955.1_ASM1471895v1_CDS_0058","GCA_014718755.1_ASM1471875v1_CDS_0057","GCA_014717935.1_ASM1471793v1_CDS_0059","GCA_014722275.1_ASM1472227v1_CDS_4017","GCA_014720295.1_ASM1472029v1_CDS_4052"
"GCA_014718535.1_ASM1471853v1_CDS_0190","persistent","","10","10","1.0","NA","NA","","","","1058","1058","1058.0","GCA_014720715.1_ASM1472071v1_CDS_0200","GCA_014717695.1_ASM1471769v1_CDS_0183","GCA_014718155.1_ASM1471815v1_CDS_0182","GCA_014718535.1_ASM1471853v1_CDS_0190","GCA_014719655.1_ASM1471965v1_CDS_0182","GCA_014718955.1_ASM1471895v1_CDS_0247","GCA_014718755.1_ASM1471875v1_CDS_0178","GCA_014717935.1_ASM1471793v1_CDS_0189","GCA_014722275.1_ASM1472227v1_CDS_3892","GCA_014720295.1_ASM1472029v1_CDS_3934"
"GCA_014718535.1_ASM1471853v1_CDS_0254","persistent","","10","10","1.0","NA","NA","","","","860","920","913.7","GCA_014720715.1_ASM1472071v1_CDS_0260","GCA_014717695.1_ASM1471769v1_CDS_0232","GCA_014718155.1_ASM1471815v1_CDS_0230","GCA_014718535.1_ASM1471853v1_CDS_0254","GCA_014719655.1_ASM1471965v1_CDS_0233","GCA_014718955.1_ASM1471895v1_CDS_0294","GCA_014718755.1_ASM1471875v1_CDS_0224","GCA_014717935.1_ASM1471793v1_CDS_0238","GCA_014722275.1_ASM1472227v1_CDS_3832","GCA_014720295.1_ASM1472029v1_CDS_3878"
"GCA_014718535.1_ASM1471853v1_CDS_0286","persistent","","10","10","1.0","NA","NA","","","","551","629","613.4","GCA_014720715.1_ASM1472071v1_CDS_0313","GCA_014717695.1_ASM1471769v1_CDS_0264","GCA_014718155.1_ASM1471815v1_CDS_0261","GCA_014718535.1_ASM1471853v1_CDS_0286","GCA_014719655.1_ASM1471965v1_CDS_0266","GCA_014718955.1_ASM1471895v1_CDS_0325","GCA_014718755.1_ASM1471875v1_CDS_0255","GCA_014717935.1_ASM1471793v1_CDS_0296","GCA_014722275.1_ASM1472227v1_CDS_3798","GCA_014720295.1_ASM1472029v1_CDS_3845"
"GCA_014718535.1_ASM1471853v1_CDS_0318","persistent","","10","10","1.0","NA","NA","","","","947","947","947.0","GCA_014720715.1_ASM1472071v1_CDS_0347","GCA_014717695.1_ASM1471769v1_CDS_0295","GCA_014718155.1_ASM1471815v1_CDS_0291","GCA_014718535.1_ASM1471853v1_CDS_0318","GCA_014719655.1_ASM1471965v1_CDS_0297","GCA_014718955.1_ASM1471895v1_CDS_0353","GCA_014718755.1_ASM1471875v1_CDS_0284","GCA_014717935.1_ASM1471793v1_CDS_0327","GCA_014722275.1_ASM1472227v1_CDS_3769","GCA_014720295.1_ASM1472029v1_CDS_3816"
"GCA_014718535.1_ASM1471853v1_CDS_0382","persistent","","10","11","1.1","NA","NA","","","","626","1409","1275.64","GCA_014720715.1_ASM1472071v1_CDS_0408","GCA_014717695.1_ASM1471769v1_CDS_0355","GCA_014718155.1_ASM1471815v1_CDS_0353","GCA_014718535.1_ASM1471853v1_CDS_0382","GCA_014719655.1_ASM1471965v1_CDS_0362","GCA_014718955.1_ASM1471895v1_CDS_0416","GCA_014718755.1_ASM1471875v1_CDS_0344","GCA_014717935.1_ASM1471793v1_CDS_0390" "GCA_014717935.1_ASM1471793v1_CDS_0389","GCA_014722275.1_ASM1472227v1_CDS_3706","GCA_014720295.1_ASM1472029v1_CDS_3756"
"GCA_014718535.1_ASM1471853v1_CDS_0414","persistent","","10","10","1.0","NA","NA","","","","866","866","866.0","GCA_014720715.1_ASM1472071v1_CDS_0441","GCA_014717695.1_ASM1471769v1_CDS_0386","GCA_014718155.1_ASM1471815v1_CDS_0385","GCA_014718535.1_ASM1471853v1_CDS_0414","GCA_014719655.1_ASM1471965v1_CDS_0391","GCA_014718955.1_ASM1471895v1_CDS_0449","GCA_014718755.1_ASM1471875v1_CDS_0376","GCA_014717935.1_ASM1471793v1_CDS_0420","GCA_014722275.1_ASM1472227v1_CDS_3675","GCA_014720295.1_ASM1472029v1_CDS_3725"
"GCA_014718535.1_ASM1471853v1_CDS_0478","persistent","","10","10","1.0","NA","NA","","","","176","176","176.0","GCA_014720715.1_ASM1472071v1_CDS_0505","GCA_014717695.1_ASM1471769v1_CDS_0447","GCA_014718155.1_ASM1471815v1_CDS_0446","GCA_014718535.1_ASM1471853v1_CDS_0478","GCA_014719655.1_ASM1471965v1_CDS_0453","GCA_014718955.1_ASM1471895v1_CDS_0515","GCA_014718755.1_ASM1471875v1_CDS_0440","GCA_014717935.1_ASM1471793v1_CDS_0483","GCA_014722275.1_ASM1472227v1_CDS_3615","GCA_014720295.1_ASM1472029v1_CDS_3662"
"GCA_014718535.1_ASM1471853v1_CDS_0542","persistent","","10","10","1.0","NA","NA","","","","419","419","419.0","GCA_014720715.1_ASM1472071v1_CDS_0567","GCA_014717695.1_ASM1471769v1_CDS_0505","GCA_014718155.1_ASM1471815v1_CDS_0506","GCA_014718535.1_ASM1471853v1_CDS_0542","GCA_014719655.1_ASM1471965v1_CDS_0515","GCA_014718955.1_ASM1471895v1_CDS_0576","GCA_014718755.1_ASM1471875v1_CDS_0500","GCA_014717935.1_ASM1471793v1_CDS_0542","GCA_014722275.1_ASM1472227v1_CDS_3553","GCA_014720295.1_ASM1472029v1_CDS_3599"
"GCA_014718535.1_ASM1471853v1_CDS_0574","persistent","","10","10","1.0","NA","NA","","","","392","488","468.8","GCA_014720715.1_ASM1472071v1_CDS_0600","GCA_014717695.1_ASM1471769v1_CDS_0535","GCA_014718155.1_ASM1471815v1_CDS_0536","GCA_014718535.1_ASM1471853v1_CDS_0574","GCA_014719655.1_ASM1471965v1_CDS_0550","GCA_014718955.1_ASM1471895v1_CDS_0606","GCA_014718755.1_ASM1471875v1_CDS_0530","GCA_014717935.1_ASM1471793v1_CDS_0572","GCA_014722275.1_ASM1472227v1_CDS_3523","GCA_014720295.1_ASM1472029v1_CDS_3568"
"GCA_014718535.1_ASM1471853v1_CDS_0638","persistent","","10","10","1.0","NA","NA","","","","206","212","209.6","GCA_014720715.1_ASM1472071v1_CDS_0664","GCA_014717695.1_ASM1471769v1_CDS_0595","GCA_014718155.1_ASM1471815v1_CDS_0595","GCA_014718535.1_ASM1471853v1_CDS_0638","GCA_014719655.1_ASM1471965v1_CDS_0611","GCA_014718955.1_ASM1471895v1_CDS_0665","GCA_014718755.1_ASM1471875v1_CDS_0587","GCA_014717935.1_ASM1471793v1_CDS_0635","GCA_014722275.1_ASM1472227v1_CDS_3464","GCA_014720295.1_ASM1472029v1_CDS_3508"
"GCA_014718535.1_ASM1471853v1_CDS_0670","persistent","","10","10","1.0","NA","NA","","","","485","485","485.0","GCA_014720715.1_ASM1472071v1_CDS_0698","GCA_014717695.1_ASM1471769v1_CDS_0623","GCA_014718155.1_ASM1471815v1_CDS_0625","GCA_014718535.1_ASM1471853v1_CDS_0670","GCA_014719655.1_ASM1471965v1_CDS_0637","GCA_014718955.1_ASM1471895v1_CDS_0692","GCA_014718755.1_ASM1471875v1_CDS_0613","GCA_014717935.1_ASM1471793v1_CDS_0662","GCA_014722275.1_ASM1472227v1_CDS_3438","GCA_014720295.1_ASM1472029v1_CDS_3481"
"GCA_014718535.1_ASM1471853v1_CDS_0702","persistent","","10","10","1.0","NA","NA","","","","356","356","356.0","GCA_014720715.1_ASM1472071v1_CDS_0731","GCA_014717695.1_ASM1471769v1_CDS_0648","GCA_014718155.1_ASM1471815v1_CDS_0650","GCA_014718535.1_ASM1471853v1_CDS_0702","GCA_014719655.1_ASM1471965v1_CDS_0673","GCA_014718955.1_ASM1471895v1_CDS_0724","GCA_014718755.1_ASM1471875v1_CDS_0646","GCA_014717935.1_ASM1471793v1_CDS_0688","GCA_014722275.1_ASM1472227v1_CDS_3404","GCA_014720295.1_ASM1472029v1_CDS_3445"
"GCA_014718535.1_ASM1471853v1_CDS_0734","persistent","","10","10","1.0","NA","NA","","","","1475","1475","1475.0","GCA_014720715.1_ASM1472071v1_CDS_0762","GCA_014717695.1_ASM1471769v1_CDS_0678","GCA_014718155.1_ASM1471815v1_CDS_0678","GCA_014718535.1_ASM1471853v1_CDS_0734","GCA_014719655.1_ASM1471965v1_CDS_0701","GCA_014718955.1_ASM1471895v1_CDS_0755","GCA_014718755.1_ASM1471875v1_CDS_0674","GCA_014717935.1_ASM1471793v1_CDS_0715","GCA_014722275.1_ASM1472227v1_CDS_3377","GCA_014720295.1_ASM1472029v1_CDS_3418"
"GCA_014718535.1_ASM1471853v1_CDS_0830","persistent","","10","10","1.0","NA","NA","","","","392","392","392.0","GCA_014720715.1_ASM1472071v1_CDS_0857","GCA_014717695.1_ASM1471769v1_CDS_0773","GCA_014718155.1_ASM1471815v1_CDS_0765","GCA_014718535.1_ASM1471853v1_CDS_0830","GCA_014719655.1_ASM1471965v1_CDS_0794","GCA_014718955.1_ASM1471895v1_CDS_0913","GCA_014718755.1_ASM1471875v1_CDS_0763","GCA_014717935.1_ASM1471793v1_CDS_0804","GCA_014722275.1_ASM1472227v1_CDS_3287","GCA_014720295.1_ASM1472029v1_CDS_3328"
"GCA_014718535.1_ASM1471853v1_CDS_0862","persistent","","10","10","1.0","NA","NA","","","","476","476","476.0","GCA_014720715.1_ASM1472071v1_CDS_0887","GCA_014717695.1_ASM1471769v1_CDS_0795","GCA_014718155.1_ASM1471815v1_CDS_0787","GCA_014718535.1_ASM1471853v1_CDS_0862","GCA_014719655.1_ASM1471965v1_CDS_0817","GCA_014718955.1_ASM1471895v1_CDS_0935","GCA_014718755.1_ASM1471875v1_CDS_0784","GCA_014717935.1_ASM1471793v1_CDS_0826","GCA_014722275.1_ASM1472227v1_CDS_3270","GCA_014720295.1_ASM1472029v1_CDS_3312"
"GCA_014718535.1_ASM1471853v1_CDS_0926","persistent","","10","10","1.0","NA","NA","","","","605","605","605.0","GCA_014720715.1_ASM1472071v1_CDS_0958","GCA_014717695.1_ASM1471769v1_CDS_0867","GCA_014718155.1_ASM1471815v1_CDS_0856","GCA_014718535.1_ASM1471853v1_CDS_0926","GCA_014719655.1_ASM1471965v1_CDS_0926","GCA_014718955.1_ASM1471895v1_CDS_1032","GCA_014718755.1_ASM1471875v1_CDS_0879","GCA_014717935.1_ASM1471793v1_CDS_0892","GCA_014722275.1_ASM1472227v1_CDS_3142","GCA_014720295.1_ASM1472029v1_CDS_3192"
"GCA_014718535.1_ASM1471853v1_CDS_0991","persistent","","10","10","1.0","NA","NA","","","","452","452","452.0","GCA_014720715.1_ASM1472071v1_CDS_1025","GCA_014717695.1_ASM1471769v1_CDS_0925","GCA_014718155.1_ASM1471815v1_CDS_0920","GCA_014718535.1_ASM1471853v1_CDS_0991","GCA_014719655.1_ASM1471965v1_CDS_0992","GCA_014718955.1_ASM1471895v1_CDS_1099","GCA_014718755.1_ASM1471875v1_CDS_0941","GCA_014717935.1_ASM1471793v1_CDS_0952","GCA_014722275.1_ASM1472227v1_CDS_3028","GCA_014720295.1_ASM1472029v1_CDS_3076"
"GCA_014718535.1_ASM1471853v1_CDS_1023","persistent","","10","10","1.0","NA","NA","","","","884","884","884.0","GCA_014720715.1_ASM1472071v1_CDS_1057","GCA_014717695.1_ASM1471769v1_CDS_0957","GCA_014718155.1_ASM1471815v1_CDS_0956","GCA_014718535.1_ASM1471853v1_CDS_1023","GCA_014719655.1_ASM1471965v1_CDS_1022","GCA_014718955.1_ASM1471895v1_CDS_1128","GCA_014718755.1_ASM1471875v1_CDS_0968","GCA_014717935.1_ASM1471793v1_CDS_0985","GCA_014722275.1_ASM1472227v1_CDS_3000","GCA_014720295.1_ASM1472029v1_CDS_3048"
"GCA_014718535.1_ASM1471853v1_CDS_1087","persistent","","10","10","1.0","NA","NA","","","","395","395","395.0","GCA_014720715.1_ASM1472071v1_CDS_1121","GCA_014717695.1_ASM1471769v1_CDS_1022","GCA_014718155.1_ASM1471815v1_CDS_1018","GCA_014718535.1_ASM1471853v1_CDS_1087","GCA_014719655.1_ASM1471965v1_CDS_1090","GCA_014718955.1_ASM1471895v1_CDS_1194","GCA_014718755.1_ASM1471875v1_CDS_1078","GCA_014717935.1_ASM1471793v1_CDS_1049","GCA_014722275.1_ASM1472227v1_CDS_2867","GCA_014720295.1_ASM1472029v1_CDS_2912"
"GCA_014718535.1_ASM1471853v1_CDS_1119","persistent","","10","10","1.0","NA","NA","","","","1031","1031","1031.0","GCA_014720715.1_ASM1472071v1_CDS_1153","GCA_014717695.1_ASM1471769v1_CDS_1053","GCA_014718155.1_ASM1471815v1_CDS_1046","GCA_014718535.1_ASM1471853v1_CDS_1119","GCA_014719655.1_ASM1471965v1_CDS_1120","GCA_014718955.1_ASM1471895v1_CDS_1227","GCA_014718755.1_ASM1471875v1_CDS_1106","GCA_014717935.1_ASM1471793v1_CDS_1079","GCA_014722275.1_ASM1472227v1_CDS_2837","GCA_014720295.1_ASM1472029v1_CDS_2881"
"GCA_014718535.1_ASM1471853v1_CDS_1151","cloud","","1","1","1.0","NA","NA","","","","1214","1214","1214.0","","","","GCA_014718535.1_ASM1471853v1_CDS_1151","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_1183","persistent","","10","10","1.0","NA","NA","","","","548","554","548.6","GCA_014720715.1_ASM1472071v1_CDS_1209","GCA_014717695.1_ASM1471769v1_CDS_1107","GCA_014718155.1_ASM1471815v1_CDS_1148","GCA_014718535.1_ASM1471853v1_CDS_1183","GCA_014719655.1_ASM1471965v1_CDS_1173","GCA_014718955.1_ASM1471895v1_CDS_1280","GCA_014718755.1_ASM1471875v1_CDS_1162","GCA_014717935.1_ASM1471793v1_CDS_1170","GCA_014722275.1_ASM1472227v1_CDS_2776","GCA_014720295.1_ASM1472029v1_CDS_2823"
"GCA_014718535.1_ASM1471853v1_CDS_1215","persistent","","10","10","1.0","NA","NA","","","","383","395","385.4","GCA_014720715.1_ASM1472071v1_CDS_1239","GCA_014717695.1_ASM1471769v1_CDS_1135","GCA_014718155.1_ASM1471815v1_CDS_1174","GCA_014718535.1_ASM1471853v1_CDS_1215","GCA_014719655.1_ASM1471965v1_CDS_1203","GCA_014718955.1_ASM1471895v1_CDS_1381","GCA_014718755.1_ASM1471875v1_CDS_1188","GCA_014717935.1_ASM1471793v1_CDS_1203","GCA_014722275.1_ASM1472227v1_CDS_2742","GCA_014720295.1_ASM1472029v1_CDS_2796"
"GCA_014718535.1_ASM1471853v1_CDS_1279","persistent","","10","10","1.0","NA","NA","","","","1430","1430","1430.0","GCA_014720715.1_ASM1472071v1_CDS_1308","GCA_014717695.1_ASM1471769v1_CDS_1199","GCA_014718155.1_ASM1471815v1_CDS_1239","GCA_014718535.1_ASM1471853v1_CDS_1279","GCA_014719655.1_ASM1471965v1_CDS_1278","GCA_014718955.1_ASM1471895v1_CDS_1451","GCA_014718755.1_ASM1471875v1_CDS_1370","GCA_014717935.1_ASM1471793v1_CDS_1267","GCA_014722275.1_ASM1472227v1_CDS_2676","GCA_014720295.1_ASM1472029v1_CDS_2727"
"GCA_014718535.1_ASM1471853v1_CDS_1375","persistent","","10","10","1.0","NA","NA","","","","581","581","581.0","GCA_014720715.1_ASM1472071v1_CDS_1408","GCA_014717695.1_ASM1471769v1_CDS_1292","GCA_014718155.1_ASM1471815v1_CDS_1330","GCA_014718535.1_ASM1471853v1_CDS_1375","GCA_014719655.1_ASM1471965v1_CDS_1359","GCA_014718955.1_ASM1471895v1_CDS_1522","GCA_014718755.1_ASM1471875v1_CDS_1452","GCA_014717935.1_ASM1471793v1_CDS_1348","GCA_014722275.1_ASM1472227v1_CDS_2587","GCA_014720295.1_ASM1472029v1_CDS_2636"
"GCA_014718535.1_ASM1471853v1_CDS_1599","persistent","","10","10","1.0","NA","NA","","","","227","227","227.0","GCA_014720715.1_ASM1472071v1_CDS_1637","GCA_014717695.1_ASM1471769v1_CDS_1505","GCA_014718155.1_ASM1471815v1_CDS_1532","GCA_014718535.1_ASM1471853v1_CDS_1599","GCA_014719655.1_ASM1471965v1_CDS_1582","GCA_014718955.1_ASM1471895v1_CDS_1731","GCA_014718755.1_ASM1471875v1_CDS_1668","GCA_014717935.1_ASM1471793v1_CDS_1556","GCA_014722275.1_ASM1472227v1_CDS_2367","GCA_014720295.1_ASM1472029v1_CDS_2412"
"GCA_014718535.1_ASM1471853v1_CDS_1631","persistent","","10","10","1.0","NA","NA","","","","608","629","626.9","GCA_014720715.1_ASM1472071v1_CDS_1669","GCA_014717695.1_ASM1471769v1_CDS_1534","GCA_014718155.1_ASM1471815v1_CDS_1562","GCA_014718535.1_ASM1471853v1_CDS_1631","GCA_014719655.1_ASM1471965v1_CDS_1615","GCA_014718955.1_ASM1471895v1_CDS_1763","GCA_014718755.1_ASM1471875v1_CDS_1697","GCA_014717935.1_ASM1471793v1_CDS_1587","GCA_014722275.1_ASM1472227v1_CDS_2338","GCA_014720295.1_ASM1472029v1_CDS_2384"
"GCA_014718535.1_ASM1471853v1_CDS_1695","persistent","","10","10","1.0","NA","NA","","","","794","794","794.0","GCA_014720715.1_ASM1472071v1_CDS_1737","GCA_014717695.1_ASM1471769v1_CDS_1603","GCA_014718155.1_ASM1471815v1_CDS_1634","GCA_014718535.1_ASM1471853v1_CDS_1695","GCA_014719655.1_ASM1471965v1_CDS_1684","GCA_014718955.1_ASM1471895v1_CDS_1844","GCA_014718755.1_ASM1471875v1_CDS_1766","GCA_014717935.1_ASM1471793v1_CDS_1653","GCA_014722275.1_ASM1472227v1_CDS_2270","GCA_014720295.1_ASM1472029v1_CDS_2312"
"GCA_014718535.1_ASM1471853v1_CDS_1759","persistent","","10","10","1.0","NA","NA","","","","725","725","725.0","GCA_014720715.1_ASM1472071v1_CDS_1804","GCA_014717695.1_ASM1471769v1_CDS_1662","GCA_014718155.1_ASM1471815v1_CDS_1695","GCA_014718535.1_ASM1471853v1_CDS_1759","GCA_014719655.1_ASM1471965v1_CDS_1746","GCA_014718955.1_ASM1471895v1_CDS_1907","GCA_014718755.1_ASM1471875v1_CDS_1825","GCA_014717935.1_ASM1471793v1_CDS_1715","GCA_014722275.1_ASM1472227v1_CDS_2208","GCA_014720295.1_ASM1472029v1_CDS_2249"
"GCA_014718535.1_ASM1471853v1_CDS_1823","persistent","","10","10","1.0","NA","NA","","","","416","416","416.0","GCA_014720715.1_ASM1472071v1_CDS_1872","GCA_014717695.1_ASM1471769v1_CDS_1712","GCA_014718155.1_ASM1471815v1_CDS_1796","GCA_014718535.1_ASM1471853v1_CDS_1823","GCA_014719655.1_ASM1471965v1_CDS_1799","GCA_014718955.1_ASM1471895v1_CDS_1955","GCA_014718755.1_ASM1471875v1_CDS_1878","GCA_014717935.1_ASM1471793v1_CDS_1765","GCA_014722275.1_ASM1472227v1_CDS_2157","GCA_014720295.1_ASM1472029v1_CDS_2199"
"GCA_014718535.1_ASM1471853v1_CDS_1919","persistent","","10","10","1.0","NA","NA","","","","302","302","302.0","GCA_014720715.1_ASM1472071v1_CDS_2145","GCA_014717695.1_ASM1471769v1_CDS_1976","GCA_014718155.1_ASM1471815v1_CDS_2049","GCA_014718535.1_ASM1471853v1_CDS_1919","GCA_014719655.1_ASM1471965v1_CDS_2026","GCA_014718955.1_ASM1471895v1_CDS_2208","GCA_014718755.1_ASM1471875v1_CDS_2253","GCA_014717935.1_ASM1471793v1_CDS_2076","GCA_014722275.1_ASM1472227v1_CDS_1776","GCA_014720295.1_ASM1472029v1_CDS_1829"
"GCA_014718535.1_ASM1471853v1_CDS_1951","persistent","","10","10","1.0","NA","NA","","","","356","356","356.0","GCA_014720715.1_ASM1472071v1_CDS_2109","GCA_014717695.1_ASM1471769v1_CDS_1945","GCA_014718155.1_ASM1471815v1_CDS_2019","GCA_014718535.1_ASM1471853v1_CDS_1951","GCA_014719655.1_ASM1471965v1_CDS_1994","GCA_014718955.1_ASM1471895v1_CDS_2180","GCA_014718755.1_ASM1471875v1_CDS_2170","GCA_014717935.1_ASM1471793v1_CDS_2046","GCA_014722275.1_ASM1472227v1_CDS_1864","GCA_014720295.1_ASM1472029v1_CDS_1911"
"GCA_014718535.1_ASM1471853v1_CDS_1983","persistent","","10","10","1.0","NA","NA","","","","1142","1172","1145.0","GCA_014720715.1_ASM1472071v1_CDS_2077","GCA_014717695.1_ASM1471769v1_CDS_1912","GCA_014718155.1_ASM1471815v1_CDS_1988","GCA_014718535.1_ASM1471853v1_CDS_1983","GCA_014719655.1_ASM1471965v1_CDS_1961","GCA_014718955.1_ASM1471895v1_CDS_2149","GCA_014718755.1_ASM1471875v1_CDS_2138","GCA_014717935.1_ASM1471793v1_CDS_2014","GCA_014722275.1_ASM1472227v1_CDS_1897","GCA_014720295.1_ASM1472029v1_CDS_1945"
"GCA_014718535.1_ASM1471853v1_CDS_2079","persistent","","10","10","1.0","NA","NA","","","","350","350","350.0","GCA_014720715.1_ASM1472071v1_CDS_1989","GCA_014717695.1_ASM1471769v1_CDS_1822","GCA_014718155.1_ASM1471815v1_CDS_1903","GCA_014718535.1_ASM1471853v1_CDS_2079","GCA_014719655.1_ASM1471965v1_CDS_1864","GCA_014718955.1_ASM1471895v1_CDS_2066","GCA_014718755.1_ASM1471875v1_CDS_2039","GCA_014717935.1_ASM1471793v1_CDS_1915","GCA_014722275.1_ASM1472227v1_CDS_1995","GCA_014720295.1_ASM1472029v1_CDS_2041"
"GCA_014718535.1_ASM1471853v1_CDS_2175","cloud","","1","1","1.0","NA","NA","","","","305","305","305.0","","","","GCA_014718535.1_ASM1471853v1_CDS_2175","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_2207","persistent","","8","8","1.0","NA","NA","","","","407","464","414.12","GCA_014720715.1_ASM1472071v1_CDS_2232","","","GCA_014718535.1_ASM1471853v1_CDS_2207","GCA_014719655.1_ASM1471965v1_CDS_2109","GCA_014718955.1_ASM1471895v1_CDS_2293","GCA_014718755.1_ASM1471875v1_CDS_2336","GCA_014717935.1_ASM1471793v1_CDS_2159","GCA_014722275.1_ASM1472227v1_CDS_1692","GCA_014720295.1_ASM1472029v1_CDS_1742"
"GCA_014718535.1_ASM1471853v1_CDS_2239","persistent","","10","10","1.0","NA","NA","","","","626","632","631.4","GCA_014720715.1_ASM1472071v1_CDS_2265","GCA_014717695.1_ASM1471769v1_CDS_2095","GCA_014718155.1_ASM1471815v1_CDS_2167","GCA_014718535.1_ASM1471853v1_CDS_2239","GCA_014719655.1_ASM1471965v1_CDS_2140","GCA_014718955.1_ASM1471895v1_CDS_2326","GCA_014718755.1_ASM1471875v1_CDS_2369","GCA_014717935.1_ASM1471793v1_CDS_2191","GCA_014722275.1_ASM1472227v1_CDS_1660","GCA_014720295.1_ASM1472029v1_CDS_1710"
"GCA_014718535.1_ASM1471853v1_CDS_2303","persistent","","10","10","1.0","NA","NA","","","","899","935","929.6","GCA_014720715.1_ASM1472071v1_CDS_2329","GCA_014717695.1_ASM1471769v1_CDS_2156","GCA_014718155.1_ASM1471815v1_CDS_2227","GCA_014718535.1_ASM1471853v1_CDS_2303","GCA_014719655.1_ASM1471965v1_CDS_2243","GCA_014718955.1_ASM1471895v1_CDS_2380","GCA_014718755.1_ASM1471875v1_CDS_2435","GCA_014717935.1_ASM1471793v1_CDS_2253","GCA_014722275.1_ASM1472227v1_CDS_1590","GCA_014720295.1_ASM1472029v1_CDS_1639"
"GCA_014718535.1_ASM1471853v1_CDS_2335","persistent","","10","10","1.0","NA","NA","","","","1172","1172","1172.0","GCA_014720715.1_ASM1472071v1_CDS_2363","GCA_014717695.1_ASM1471769v1_CDS_2189","GCA_014718155.1_ASM1471815v1_CDS_2261","GCA_014718535.1_ASM1471853v1_CDS_2335","GCA_014719655.1_ASM1471965v1_CDS_2283","GCA_014718955.1_ASM1471895v1_CDS_2411","GCA_014718755.1_ASM1471875v1_CDS_2474","GCA_014717935.1_ASM1471793v1_CDS_2292","GCA_014722275.1_ASM1472227v1_CDS_1553","GCA_014720295.1_ASM1472029v1_CDS_1600"
"GCA_014718535.1_ASM1471853v1_CDS_2367","persistent","","10","11","1.1","NA","NA","","","","296","1415","1283.82","GCA_014720715.1_ASM1472071v1_CDS_2392","GCA_014717695.1_ASM1471769v1_CDS_2226","GCA_014718155.1_ASM1471815v1_CDS_2299","GCA_014718535.1_ASM1471853v1_CDS_2367","GCA_014719655.1_ASM1471965v1_CDS_2333","GCA_014718955.1_ASM1471895v1_CDS_2433","GCA_014718755.1_ASM1471875v1_CDS_2522" "GCA_014718755.1_ASM1471875v1_CDS_2521","GCA_014717935.1_ASM1471793v1_CDS_2315","GCA_014722275.1_ASM1472227v1_CDS_1502","GCA_014720295.1_ASM1472029v1_CDS_1545"
"GCA_014718535.1_ASM1471853v1_CDS_2431","cloud","","1","1","1.0","NA","NA","","","","155","155","155.0","","","","GCA_014718535.1_ASM1471853v1_CDS_2431","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_2527","persistent","","10","10","1.0","NA","NA","","","","539","539","539.0","GCA_014720715.1_ASM1472071v1_CDS_2546","GCA_014717695.1_ASM1471769v1_CDS_2406","GCA_014718155.1_ASM1471815v1_CDS_2480","GCA_014718535.1_ASM1471853v1_CDS_2527","GCA_014719655.1_ASM1471965v1_CDS_2520","GCA_014718955.1_ASM1471895v1_CDS_2555","GCA_014718755.1_ASM1471875v1_CDS_2713","GCA_014717935.1_ASM1471793v1_CDS_2505","GCA_014722275.1_ASM1472227v1_CDS_1301","GCA_014720295.1_ASM1472029v1_CDS_1339"
"GCA_014718535.1_ASM1471853v1_CDS_2559","persistent","","10","10","1.0","NA","NA","","","","194","194","194.0","GCA_014720715.1_ASM1472071v1_CDS_2579","GCA_014717695.1_ASM1471769v1_CDS_2507","GCA_014718155.1_ASM1471815v1_CDS_2574","GCA_014718535.1_ASM1471853v1_CDS_2559","GCA_014719655.1_ASM1471965v1_CDS_2551","GCA_014718955.1_ASM1471895v1_CDS_2585","GCA_014718755.1_ASM1471875v1_CDS_2742","GCA_014717935.1_ASM1471793v1_CDS_2534","GCA_014722275.1_ASM1472227v1_CDS_1272","GCA_014720295.1_ASM1472029v1_CDS_1309"
"GCA_014718535.1_ASM1471853v1_CDS_2591","persistent","","10","10","1.0","NA","NA","","","","344","344","344.0","GCA_014720715.1_ASM1472071v1_CDS_2611","GCA_014717695.1_ASM1471769v1_CDS_2534","GCA_014718155.1_ASM1471815v1_CDS_2601","GCA_014718535.1_ASM1471853v1_CDS_2591","GCA_014719655.1_ASM1471965v1_CDS_2580","GCA_014718955.1_ASM1471895v1_CDS_2613","GCA_014718755.1_ASM1471875v1_CDS_2768","GCA_014717935.1_ASM1471793v1_CDS_2561","GCA_014722275.1_ASM1472227v1_CDS_1245","GCA_014720295.1_ASM1472029v1_CDS_1281"
